cust_id	Inv_1M_Bef	satis_survey	cust_age	cust_tenure	tottrans	months_since_survey	Inv_3M_Aft	Inv_Chg	categ
1605031	2221	1	33.80971937	5.7221081451	112	3	1960	-261	bad
1606224	1323	4	49.59890486	1.864476386	84	3	1762	439	good
1606775	164749	4	58.072553046	1.0568104038	44	3	176637	11888	good
1607563	810	4	21.160848734	2.945927447	89	3	5985	5175	good
1608444	1127	2	28.490075291	0.1971252567	40	3	553	-574	bad
1608726	6266	4	29.141683778	2.893908282	60	3	10825	4559	good
1609183	5877	1	29.467488022	0.7994524298	59	3	9326	3449	bad
1609374	5643	2	60.826830938	1.4045174538	35	3	2479	-3164	bad
1610992	9318	2	33.237508556	4.8295687885	114	3	4692	-4626	bad
1611542	36482	1	75.080082136	2.6392881588	62	3	35118	-1364	bad
1614611	9453	4	25.87816564	1.5605749487	72	0	0	-9453	good
1618538	6769	1	61.281314168	4.0054757016	61	3	3690	-3079	bad
1618575	8566	1	28.503764545	0.1971252567	8	3	6905	-1661	bad
1622146	112677	1	61.694729637	5.2594113621	46	3	91908	-20769	bad
1623823	32549	2	58.231348392	2.2313483915	9	3	26984	-5565	bad
1624639	10103	5	73.130732375	0.205338809	38	3	1775	-8328	good
1625305	49	5	42.64476386	2.8008213552	49	3	479	430	good
1625490	1696	4	36.424366872	0.758384668	90	3	3264	1568	good
1625611	5619	4	25.850787132	3.1457905544	60	0	0	-5619	good
1625941	114	1	25.579739904	0.6461327858	23	3	1368	1254	bad
1626313	78499	4	36.8678987	3.2607802875	63	3	26278	-52221	good
1630269	62309	2	42.565366188	0.900752909	46	3	20236	-42073	bad
1632578	19627	5	35.446954141	1.3579739904	118	3	14324	-5303	good
1632926	32329	4	68.008213552	0.2600958248	7	3	6945	-25384	good
1634653	1242	4	24.123203285	0.8706365503	84	3	1657	415	good
1635208	14314	5	23.950718686	0.7939767283	50	3	14138	-176	good
1636598	392	2	36.062970568	1.7467488022	125	3	1977	1585	bad
1637211	8864	5	22.223134839	2.1683778234	87	3	8516	-348	good
1637313	2437	4	36.769336071	2.2587268994	55	3	235	-2202	good
1641937	12842	2	35.028062971	1.4976043806	9	3	1392	-11450	bad
1642018	5029	2	33.861738535	0.8542094456	43	3	4281	-748	bad
1646711	57038	5	18.420260096	0.9555099247	32	3	64347	7309	good
1651242	4826	4	22.316221766	1.0841889117	133	3	5886	1060	good
1652098	268	2	60.859685147	1.9657768652	25	3	3443	3175	bad
1652560	2190	5	52.678986995	3.394934976	137	3	2731	541	good
1652580	19148	2	21.073237509	1.9876796715	57	3	10353	-8795	bad
1652793	62716	4	82.625598905	1.7166324435	40	3	75375	12659	good
1653021	9753	1	28.424366872	8.2847364819	84	3	7662	-2091	bad
1653132	2404	2	21.719370294	1.6700889802	52	3	3864	1460	bad
1653135	93790	5	89.467488022	1.5386721424	13	3	157295	63505	good
1654339	10503	1	87.093771389	0.7611225188	6	1	0	-10503	bad
1655363	0	4	25.467488022	1.582477755	2	3	1975	1975	good
1655645	2553	1	52.788501027	1.4346338125	64	3	2690	137	bad
1655932	11360	1	63.077344285	1.1663244353	95	3	9376	-1984	bad
1657664	28399	5	21.801505818	4.0958247775	23	3	43192	14793	good
1657821	17749	2	63.520876112	3.4633812457	15	3	8859	-8890	bad
1657977	9739	1	23.712525667	3.1704312115	41	3	7888	-1851	bad
1659041	57356	1	67.504449008	6.3518138261	24	3	60094	2738	bad
1659790	4739	2	27.085557837	1.1170431211	67	3	19264	14525	bad
1659859	79840	2	65.155373032	1.6919917864	29	3	30070	-49770	bad
1668376	3668	4	18.223134839	0.2026009582	80	3	5042	1374	good
1669070	7922	5	19.523613963	2.1026694045	44	3	8065	143	good
1669305	1550	4	60.361396304	0.1834360027	72	3	17349	15799	good
1670464	19660	4	48.449007529	0.7173169062	54	3	2995	-16665	good
1672565	5030	5	31.334702259	1.9876796715	121	3	3157	-1873	good
1677360	2968	1	22.934976044	0.8131416838	54	3	2426	-542	bad
1677544	9675	5	28.10403833	2.0889801506	113	3	7352	-2323	good
1679330	20033	4	28.525667351	2.2477754962	94	3	15048	-4985	good
1681237	10028	1	35.772758385	4.5229295003	125	3	66258	56230	bad
1681691	1352	5	43.154004107	0.4818617385	2	3	2589	1237	good
1689067	1976	2	37.919233402	2.2340862423	93	3	2572	596	bad
1691972	2260	1	25.431895962	3.241615332	133	3	5296	3036	bad
1694634	459	2	50.069815195	2.5379876797	5	3	196	-263	bad
1696494	2603	2	31.638603696	5.4948665298	23	3	2198	-405	bad
1697149	1913	1	30.765229295	1.9739904175	20	3	202	-1711	bad
1699878	2669	5	29.919233402	7.8631074606	91	3	5727	3058	good
1700170	8600	4	35.802874743	2.8473648186	58	3	7893	-707	good
1701254	2836	5	33.894592745	2.3381245722	42	3	7284	4448	good
1701445	10412	1	54.422997947	0.2628336756	61	3	11417	1005	bad
1702821	229	1	72.528405202	1.9767282683	73	3	244	15	bad
1702944	2501	2	25.850787132	1.5331964408	37	3	3533	1032	bad
1703269	941	5	36.20807666	9.0403832991	8	3	1872	931	good
1703773	46	4	19.707049966	1.440109514	41	3	195	149	good
1703879	2878	1	43.92881588	0.5886379192	30	3	1717	-1161	bad
1704029	2745	2	65.371663244	3.0143737166	35	3	74	-2671	bad
1705772	82406	4	24.947296372	1.8124572211	86	3	56558	-25848	good
1706615	34351	1	20.577686516	2.2915811088	50	3	33023	-1328	bad
1706699	10153	4	19.436002738	1.054072553	17	3	5100	-5053	good
1707665	4470	5	39.186858316	0.8405201916	102	3	1805	-2665	good
1708272	1315	4	24.334017796	3.8439425051	40	3	12660	11345	good
1708958	311819	5	28.271047228	1.826146475	9	3	389752	77933	good
1710308	35091	2	32.306639288	0.2381930185	78	3	44029	8938	bad
1711661	55955	1	26.283367556	0.386036961	12	3	431	-55524	bad
1712408	2665	5	52.511978097	1.3716632444	114	3	1889	-776	good
1712712	17714	4	22.625598905	0.3039014374	57	3	7604	-10110	good
1715681	122	1	22.444900753	1.0924024641	71	3	788	666	bad
1716130	21256	4	18.184804928	1.8590006845	26	3	21655	399	good
1717383	6528	1	43.570157426	10.045174538	16	3	4887	-1641	bad
1718656	1755	5	46.097193703	2.6091718001	92	3	14533	12778	good
1720485	1267	5	44.191649555	0.1861738535	11	3	5031	3764	good
1722427	4313	1	33.437371663	4.0930869268	86	3	1287	-3026	bad
1723128	12549	5	28.303901437	2.5516769336	121	3	11427	-1122	good
1724270	8037	4	38.527036277	1.4620123203	75	3	10587	2550	good
1724841	1788	5	54.658453114	4.2902121834	62	3	1682	-106	good
1725350	1210	5	28.038329911	3.4962354552	38	3	1995	785	good
1725736	7348	2	51.222450376	0.2874743326	10	3	3653	-3695	bad
1727240	2608	5	37.941136208	1.3196440794	3	3	723	-1885	good
1730379	1786	5	73.596167009	6.006844627	78	3	2521	735	good
1733090	336344	5	18.067077344	1.0595482546	58	3	181417	-154927	good
1733866	2223	2	20.407939767	1.4976043806	59	3	1258	-965	bad
1734030	1059	4	43.86036961	8.3148528405	85	3	10992	9933	good
1734965	138171	2	46.696783025	2.288843258	107	3	139729	1558	bad
1736712	1059	2	70.403832991	3.2114989733	24	3	1091	32	bad
1736797	10996	1	31.170431211	1.8425735797	18	3	14362	3366	bad
1737354	5	1	21.333333333	2.3244353183	47	1	0	-5	bad
1739666	2995	4	21.483915127	0.2737850787	62	3	4662	1667	good
1740047	50922	2	44.610540726	3.0116358658	119	3	362423	311501	bad
1740909	58772	2	32.55578371	3.3593429158	12	3	50443	-8329	bad
1741348	3095	5	27.947980835	1.3278576318	85	3	70	-3025	good
1742125	5785	4	30.327173169	6.1930184805	119	3	13322	7537	good
1743324	4733	4	37.415468857	2.7542778919	31	3	22708	17975	good
1743357	1070	5	72.752908966	1.311430527	102	3	201	-869	good
1743383	2308	1	30.461327858	0.2327173169	58	3	2159	-149	bad
1743387	206579	1	89.396303901	1.2594113621	5	3	217065	10486	bad
1744677	3962	5	39.915126626	3.65229295	39	3	12094	8132	good
1745985	17248	2	63.003422313	1.8617385352	112	3	4024	-13224	bad
1747461	4071	4	55.515400411	2.8665297741	69	3	2041	-2030	good
1748797	5079	1	19.86036961	1.4127310062	46	3	38367	33288	bad
1750944	55530	5	51.947980835	4.0684462697	29	3	38884	-16646	good
1759155	3128	2	25.782340862	1.5468856947	85	3	2667	-461	bad
1759285	293	1	61.845311431	0.3778234086	40	3	43857	43564	bad
1760124	7430	1	56.761122519	1.3853524983	90	3	4724	-2706	bad
1760912	95002	5	59.121149897	2.1108829569	119	3	82755	-12247	good
1761478	836	5	21.590691307	1.8069815195	129	3	1048	212	good
1762018	14508	4	36.884325804	0.2162902122	18	3	49222	34714	good
1762606	2415	2	68.079397673	1.1937029432	4	3	8931	6516	bad
1764701	1794	2	30.422997947	1.1663244353	87	3	2360	566	bad
1764810	2029	5	19.709787817	2.945927447	50	3	1511	-518	good
1765587	4237	4	56.739219713	4.8596851472	25	3	809	-3428	good
1766510	1293	4	39.400410678	1.2320328542	18	3	3085	1792	good
1768613	14268	2	29.623545517	4.0164271047	10	3	2574	-11694	bad
1771900	53246	5	18.529774127	1.067761807	61	3	63662	10416	good
1773311	2283	2	64.574948665	6.1546885695	16	3	3511	1228	bad
1773356	2360	4	72.287474333	1.8726899384	3	0	0	-2360	good
1773847	5997	1	36.788501027	0.4791238877	91	3	9575	3578	bad
1774432	2261	2	29.779603012	3.0143737166	69	3	7171	4910	bad
1775573	11951	1	63.498973306	3.370294319	51	3	8323	-3628	bad
1776288	57741	5	67.433264887	2.46954141	106	3	60396	2655	good
1777541	7445	1	49.626283368	2.8966461328	7	3	25401	17956	bad
1779502	5357	1	26.918548939	6.2997946612	133	3	3489	-1868	bad
1779742	1394	4	46.836413415	2.0287474333	64	3	1119	-275	good
1779907	998	2	21.144421629	1.6481861739	114	3	170	-828	bad
1779909	62978	1	56.892539357	0.3613963039	8	3	38773	-24205	bad
1783126	1362	4	19.868583162	1.0239561944	98	3	1442	80	good
1783191	722	4	56.509240246	1.4757015743	88	3	730	8	good
1783874	40534	1	36.928131417	1.1635865845	27	3	46926	6392	bad
1786146	4411	2	33.894592745	3.2251882272	20	3	3443	-968	bad
1788948	2278	5	20.605065024	1.2292950034	69	3	1993	-285	good
1789243	2042	2	37.607118412	2.688569473	22	3	1851	-191	bad
1790008	46599	4	68.257357974	1.440109514	33	3	26154	-20445	good
1791802	1242	5	22.412046543	0.605065024	57	3	707	-535	good
1794076	533	2	72.544832307	0.3696098563	91	3	1622	1089	bad
1794547	4673	5	32.394250513	2.1656399726	142	3	1948	-2725	good
1796090	119134	1	34.075290897	1.5961670089	77	3	135378	16244	bad
1796899	2262	5	22.130047912	4.2217659138	67	3	3634	1372	good
1797205	46167	1	39.331964408	3.4825462012	45	3	68872	22705	bad
1797469	29600	4	56.76386037	2.4668035592	36	3	37616	8016	good
1797685	2883	2	28.525667351	3.6769336071	90	3	2460	-423	bad
1799772	8667	2	18.392881588	0.2792607803	18	0	0	-8667	bad
1802240	7463	5	24.062970568	0.6926762491	32	3	6058	-1405	good
1803215	12521	5	23.915126626	0.9089664613	31	3	13526	1005	good
1808373	1061	5	20.862422998	2.0698151951	100	3	1225	164	good
1809023	121086	1	62.171115674	0.6132785763	41	3	84864	-36222	bad
1809190	2310	1	27.540041068	0.4298425736	50	3	3974	1664	bad
1811189	1626	2	42.212183436	0.5229295003	55	3	5390	3764	bad
1814730	661	2	19.159479808	0.1697467488	67	3	2562	1901	bad
1817579	3211	4	40.284736482	7.394934976	52	3	4097	886	good
1818023	4990	5	52.561259411	0.514715948	37	3	5044	54	good
1818042	2196	2	42.381930185	1.749486653	11	3	4103	1907	bad
1819542	13171	1	50.579055441	6.8774811773	120	3	13838	667	bad
1821698	5222	4	63.383983573	1.1663244353	5	3	7019	1797	good
1825423	11492	2	18.557152635	0.6214921287	39	3	4	-11488	bad
1828403	2480	4	63.307323751	2.212183436	80	3	4611	2131	good
1832384	160955	2	78.587268994	3.1923340178	32	3	158389	-2566	bad
1833114	31296	2	25.790554415	7.1649555099	14	3	15482	-15814	bad
1835321	5352	2	73.694729637	5.3607118412	8	3	24055	18703	bad
1835445	3272	2	56.646132786	3.909650924	131	3	3135	-137	bad
1835819	7497	5	35.605749487	4.5585215606	24	3	8127	630	good
1836981	96046	2	35.72073922	2.340862423	4	3	7571	-88475	bad
1838423	2037	5	26.672142368	1.3607118412	83	3	4890	2853	good
1839927	1222	1	35.865845311	0.2381930185	18	3	1106	-116	bad
1840304	908	1	52.747433265	4.0930869268	55	3	1172	264	bad
1840376	39926	4	31.471594798	0.8761122519	45	3	55134	15208	good
1841035	1215	4	34.182067077	1.1553730322	53	3	792	-423	good
1841120	6024	4	29.308692676	1.659137577	79	3	11622	5598	good
1841164	9777	5	26.310746064	1.0376454483	49	3	2344	-7433	good
1841661	11655	4	25.883641342	1.363449692	96	3	12494	839	good
1842598	47807	4	29.793292266	5.6509240246	26	3	40444	-7363	good
1842990	10629	4	59.542778919	1.4893908282	39	3	10868	239	good
1844878	1082	5	53.382614648	0.5229295003	163	3	1321	239	good
1844969	8599	5	24.755646817	0.2792607803	128	3	728	-7871	good
1848270	2738	1	31.082819986	2.4065708419	142	3	353	-2385	bad
1849278	24815	2	20.281998631	1.7385352498	49	3	24635	-180	bad
1851042	5425	1	59.885010267	0.4900752909	5	3	1802	-3623	bad
1851129	3556	5	70.116358658	1.4291581109	38	3	3850	294	good
1852613	6669	2	21.371663244	1.1362080767	36	1	0	-6669	bad
1856863	1072	4	18.444900753	9.4729637235	60	3	1151	79	good
1857379	3114	1	29.73853525	1.1608487337	116	3	570	-2544	bad
1858389	4245	2	25.779603012	0.8021902806	57	3	5181	936	bad
1859014	297598	2	53.201916496	0.4407939767	11	3	246248	-51350	bad
1859291	9185	4	18.40109514	0.295687885	51	3	8981	-204	good
1859514	4965	1	42.32991102	3.5975359343	93	3	2800	-2165	bad
1860305	4673	1	45.245722108	6.2067077344	69	3	845	-3828	bad
1860911	8213	1	20.804928131	3.9123887748	85	3	5819	-2394	bad
1861311	7256	4	26.981519507	0.758384668	105	3	6045	-1211	good
1862642	158	5	30.203969884	0.8432580424	72	3	13	-145	good
1862868	60229	2	24.145106092	1.0704996578	9	3	76182	15953	bad
1864325	951	4	54.893908282	2.1054072553	13	3	513	-438	good
1867899	1143	2	77.63449692	0.6652977413	4	3	1983	840	bad
1870166	2680	5	22.945927447	1.2922655715	35	3	1797	-883	good
1870959	3510	2	68.851471595	0.3039014374	144	3	2389	-1121	bad
1873377	8980	1	19.93155373	0.7665982204	80	3	3971	-5009	bad
1873787	7500	2	82.127310062	2.4722792608	22	2	0	-7500	bad
1875442	1203	5	27.181382615	0.2874743326	61	3	5485	4282	good
1876698	873	2	67.091033539	5.3278576318	33	3	1903	1030	bad
1878357	8631	5	50.866529774	7.0718685832	70	3	11534	2903	good
1878745	3571	5	25.084188912	6.3846680356	182	3	1503	-2068	good
1881509	8811	2	51.299110198	2.5188227242	56	3	15694	6883	bad
1881631	7615	2	56.509240246	6.0041067762	63	3	11314	3699	bad
1882415	2832	2	32.709103354	0.1697467488	80	3	1716	-1116	bad
1883414	6727	5	29.297741273	3.923340178	44	3	767	-5960	good
1884468	621	1	23.436002738	1.0924024641	99	3	4810	4189	bad
1885167	3275	2	48.468172485	3.7125256674	38	3	57961	54686	bad
1890108	14905	1	34.001368925	2.7816563997	108	3	13112	-1793	bad
1890147	10202	4	21.503080082	0.2217659138	70	1	0	-10202	good
1893902	30821	2	70.926762491	6.2587268994	19	3	39306	8485	bad
1894800	54088	1	58.020533881	4.1560574949	25	3	15420	-38668	bad
1896270	114436	2	31.986310746	3.2032854209	34	3	126044	11608	bad
1896763	38143	2	50.825462012	1.4127310062	51	3	77137	38994	bad
1897858	81002	1	32.112251882	1.5852156057	50	3	200183	119181	bad
1899206	11605	1	47.816563997	4.3175906913	102	3	8445	-3160	bad
1899766	5873	5	61.639972621	2.8062970568	9	3	6566	693	good
1900905	19996	5	64.670773443	1.0896646133	5	3	22501	2505	good
1901908	56030	4	29.284052019	1.6919917864	24	3	14877	-41153	good
1903354	5445	5	80.202600958	0.6762491444	29	3	8252	2807	good
1903492	1771	2	38.097193703	0.3613963039	24	3	1036	-735	bad
1903634	4636	4	39.192334018	0.4900752909	65	3	3874	-762	good
1903747	4715	1	31.074606434	2.4914442163	42	3	3460	-1255	bad
1904144	82463	4	45.065023956	0.5366187543	8	3	88233	5770	good
1904406	623	1	24.07118412	4.59137577	18	3	3960	3337	bad
1906278	6627	4	25.623545517	0.6105407255	31	3	3912	-2715	good
1906720	2860	5	38.672142368	5.0431211499	79	3	7291	4431	good
1907257	82086	4	43.394934976	1.4565366188	22	3	77000	-5086	good
1908123	66398	5	44.399726215	2.6201232033	83	3	13143	-53255	good
1908205	3666	1	69.987679671	4.9938398357	2	3	2304	-1362	bad
1908921	30505	5	28.109514031	4.7118412047	85	3	10500	-20005	good
1909507	1087	2	47.676933607	0.7227926078	64	3	11213	10126	bad
1909711	4301	4	62.392881588	3.0061601643	129	3	1507	-2794	good
1909881	168064	4	56.339493498	6.4449007529	46	3	135885	-32179	good
1911529	3965	5	72.580424367	1.8042436687	71	3	6248	2283	good
1912574	11204	2	30.083504449	2.8665297741	18	3	5051	-6153	bad
1912592	3210	5	63.969883641	1.8535249829	85	3	19542	16332	good
1912770	1540	1	22.047912389	0.4380561259	131	0	0	-1540	bad
1913381	1706	4	36.624229979	3.0828199863	59	3	1284	-422	good
1915711	4086	2	33.3908282	1.8973305955	16	3	2140	-1946	bad
1916984	9006	5	22.006844627	0.4435318275	9	3	10497	1491	good
1917686	2225	5	27.86036961	0.3613963039	96	3	1273	-952	good
1918607	2194	5	27.86036961	4.4380561259	25	3	3350	1156	good
1919757	46908	4	42.327173169	8.9719370294	35	3	6329	-40579	good
1920884	8203	5	25.604380561	0.2327173169	36	3	3475	-4728	good
1921744	429	4	35.939767283	1.0075290897	51	3	763	334	good
1923239	9083	2	39.145790554	3.5564681725	27	3	26060	16977	bad
1925309	1239	5	57.01026694	0.2245037645	13	3	1126	-113	good
1925648	9370	5	41.522245038	2.2806297057	87	3	15313	5943	good
1926059	1894	4	36.114989733	0.6570841889	67	3	723	-1171	good
1927733	46181	2	70.313483915	3.2334017796	109	3	8964	-37217	bad
1928314	2870	1	59.671457906	1.1143052704	47	3	364	-2506	bad
1929793	21729	4	30.116358658	0.6625598905	9	3	18960	-2769	good
1935600	5520	5	30.724161533	1.8124572211	31	3	4859	-661	good
1936298	8197	1	31.058179329	1.4209445585	27	3	6988	-1209	bad
1937334	13828	1	47.312799452	1.1307323751	79	0	0	-13828	bad
1939624	2651	1	59.34017796	2.1163586585	18	3	1169	-1482	bad
1941169	3250	5	25.155373032	0.5229295003	96	3	1635	-1615	good
1943762	4884	4	19.162217659	0.2518822724	16	3	4160	-724	good
1944001	343	1	32.167008898	1.0403832991	31	3	2521	2178	bad
1944149	20	1	28.098562628	0.8569472964	21	3	7	-13	bad
1944426	272809	1	67.140314853	0.2600958248	23	3	283503	10694	bad
1944780	35726	2	32.531143053	0.501026694	20	3	7042	-28684	bad
1944869	1058	4	21.823408624	1.0130047912	82	3	453	-605	good
1946099	31403	4	18.620123203	0.4654346338	63	3	58967	27564	good
1948267	9280	2	36.309377139	0.4928131417	30	2	0	-9280	bad
1951160	44887	2	48.640657084	1.6618754278	47	3	43705	-1182	bad
1953333	134231	2	30.023271732	5.7275838467	51	3	142690	8459	bad
1953946	10326	4	60.755646817	4.5338809035	81	3	4370	-5956	good
1954302	2221	4	39.364818617	0.8295687885	37	3	2020	-201	good
1954558	2032	1	32.958247775	0.3887748118	132	3	3896	1864	bad
1954817	1526	4	46.15742642	0.3832991102	19	3	1772	246	good
1955811	20697	5	21.73853525	7.5290896646	80	3	31699	11002	good
1958865	1573	4	23.055441478	4.8076659822	14	3	2811	1238	good
1959419	1349	5	23.641341547	3.0417522245	41	3	20983	19634	good
1960239	3800	2	25.232032854	3.1485284052	20	3	5310	1510	bad
1960447	3298	2	29.815195072	0.3312799452	62	3	4182	884	bad
1963423	2464	1	46.102669405	2.4640657084	15	3	361	-2103	bad
1963841	3198	5	55.920602327	1.1006160164	9	3	4972	1774	good
1970867	358	1	22.124572211	0.2464065708	99	2	0	-358	bad
1972069	12762	2	37.305954825	0.2299794661	34	3	31702	18940	bad
1972899	17741	4	18.187542779	0.167008898	21	3	19334	1593	good
1973521	4507	4	31.104722793	0.5585215606	24	3	8278	3771	good
1973901	3012	1	59.405886379	1.0814510609	4	3	1544	-1468	bad
1976891	922	5	27.819301848	0.2765229295	2	3	408	-514	good
1977336	5504	1	39.991786448	3.7590691307	24	3	4361	-1143	bad
1977748	1387	2	59.805612594	2.1820670773	38	3	3949	2562	bad
1978133	0	5	56.607802875	0.167008898	20	0	0	0	good
1980844	4183	5	28.646132786	0.3121149897	27	3	2316	-1867	good
1983860	4139	1	24.971937029	1.1334702259	5	0	0	-4139	bad
1984542	912	5	71.906913073	1.5770020534	128	3	963	51	good
1984723	7971	2	51.463381246	0.5092402464	20	3	6584	-1387	bad
1985591	19	1	26.652977413	4.0301163587	140	3	642	623	bad
1987367	11520	2	32.355920602	1.6125941136	82	3	10660	-860	bad
1987970	20019	1	24.240930869	3.5044490075	135	3	3926	-16093	bad
1989631	2264	4	45.300479124	5.0759753593	76	3	2418	154	good
1990767	47986	4	26.0862423	2.212183436	87	3	35912	-12074	good
1991690	169155	4	64.700889802	0.7529089665	11	3	190313	21158	good
1992798	2361	4	24.963723477	1.492128679	36	3	4217	1856	good
2000709	95211	2	29.859000684	3.1156741958	22	3	94765	-446	bad
2002960	3091	5	52.684462697	5.8918548939	48	3	5555	2464	good
2003609	11503	2	32.202600958	0.2409308693	60	3	0	-11503	bad
2004681	880	5	19.630390144	0.4134154689	75	3	476	-404	good
2005557	897	4	29.94934976	0.5338809035	28	3	5623	4726	good
2008899	297	2	48.501026694	7.370294319	98	3	1635	1338	bad
2009097	1563	4	52.032854209	0.8980150582	37	3	3375	1812	good
2009602	52	1	38.918548939	0.2381930185	57	3	122570	122518	bad
2011722	1338	5	46.485968515	1.5852156057	26	3	1407	69	good
2017120	2426	5	33.01026694	1.2648870637	76	3	1899	-527	good
2017340	2422	4	41.281314168	2.0095824778	42	3	123	-2299	good
2020809	3336	5	73.828884326	0.7310061602	37	3	3693	357	good
2021184	1700	5	44.079397673	0.6461327858	9	3	26900	25200	good
2021763	4489	4	18.7816564	1.3086926762	72	3	5378	889	good
2022734	427	1	53.596167009	5.8809034908	110	3	3025	2598	bad
2022944	9191	2	56.405201916	4.4106776181	13	3	18921	9730	bad
2027265	17937	5	38.828199863	7.2060232717	126	3	15347	-2590	good
2027693	2978	2	67.003422313	1.53045859	94	3	2634	-344	bad
2028465	159797	4	33.850787132	5.2429842574	28	3	10228	-149569	good
2029450	3321	5	31.644079398	0.3969883641	18	3	15182	11861	good
2029855	2107	5	44.511978097	0.4435318275	69	3	3823	1716	good
2031202	10646	4	22.981519507	2.9815195072	2	3	9482	-1164	good
2033439	4824	4	26.88843258	3.3100616016	40	3	5035	211	good
2033530	2237	4	21.546885695	2.7378507871	73	3	3965	1728	good
2033871	10692	4	28.227241615	3.9370294319	56	3	5791	-4901	good
2039754	3941	4	23.414099932	1.1307323751	66	3	2511	-1430	good
2040153	12070	4	19.329226557	2.6009582478	32	3	13146	1076	good
2043657	7731	5	30.99247091	0.8377823409	13	3	4601	-3130	good
2044322	3789	2	26.581793292	0.810403833	11	3	275	-3514	bad
2044773	2006	5	20.963723477	4.93908282	118	3	4454	2448	good
2045466	11970	1	50.132785763	0.4873374401	3	3	10002	-1968	bad
2045648	1875	4	55.526351814	2.1546885695	134	3	1725	-150	good
2046657	2147	1	63.748117728	1.5496235455	65	3	2018	-129	bad
2047253	17149	5	42.661190965	0.1861738535	77	3	17603	454	good
2048039	11261	1	23.619438741	2.0479123888	27	3	1556	-9705	bad
2048141	6575	2	41.144421629	1.2648870637	90	3	6287	-288	bad
2055815	1593	5	68.06844627	3.2717316906	39	3	1195	-398	good
2056642	99021	4	32.396988364	0.3997262149	7	3	106903	7882	good
2058906	1306	5	25.034907598	0.977412731	78	3	436	-870	good
2058971	445	5	50.795345654	1.4839151266	41	3	1300	855	good
2059309	11893	1	66.981519507	1.9301848049	32	3	3720	-8173	bad
2061986	8278	5	30.39835729	0.9746748802	53	3	26423	18145	good
2066590	348	2	44.158795346	2.7077344285	69	3	32	-316	bad
2067291	492	1	53.604380561	2.636550308	61	3	2263	1771	bad
2069404	10471	1	29.919233402	1.0704996578	51	3	1530	-8941	bad
2071296	1153	1	30.557152635	1.8425735797	46	3	939	-214	bad
2071595	1779	2	31.416837782	1.9055441478	13	3	773	-1006	bad
2072161	5493	1	47.797399042	0.9801505818	69	3	6716	1223	bad
2072440	15511	5	58.792607803	1.0321697467	37	3	25013	9502	good
2073642	80474	2	58.01779603	3.0390143737	78	3	66661	-13813	bad
2074359	1129	4	25.765913758	1.9247091034	89	3	1539	410	good
2075713	20862	2	31.93155373	0.4928131417	106	3	6139	-14723	bad
2076342	10983	5	29.075975359	3.7262149213	39	3	11885	902	good
2079093	5218	2	40.991101985	5.7221081451	64	3	5888	670	bad
2079186	3896	1	39.876796715	1.7577002053	46	3	2129	-1767	bad
2081554	1484	5	52.194387406	1.5797399042	90	3	4864	3380	good
2082470	9270	2	31.003422313	0.2929500342	26	3	11591	2321	bad
2082798	5766	4	34.92128679	2.6913073238	66	3	11248	5482	good
2083088	1009	1	54.494182067	0.4079397673	36	3	2406	1397	bad
2083214	1231	1	24.358658453	1.2511978097	49	3	827	-404	bad
2087199	481	4	56.810403833	0.5722108145	90	3	814	333	good
2088744	13117	1	81.897330595	3.1676933607	26	3	7218	-5899	bad
2090624	7301	2	32.709103354	1.1909650924	40	2	0	-7301	bad
2090939	3806	5	18.874743326	1.2539356605	41	3	84117	80311	good
2091868	57039	1	29.63449692	4.0629705681	65	3	747	-56292	bad
2092262	3874	4	19.277207392	1.1006160164	73	3	3724	-150	good
2092677	4170	1	28.394250513	4.9828884326	13	3	4707	537	bad
2093010	304	1	49.864476386	1.4154688569	14	3	4039	3735	bad
2094409	10483	4	42.305270363	2.9924709103	15	3	9451	-1032	good
2095807	934	5	24.566735113	3.7371663244	109	3	361	-573	good
2097656	30490	4	34.332648871	1.6043805613	24	1	0	-30490	good
2098048	3018	5	35.331964408	2.3271731691	110	3	2795	-223	good
2098205	13910	4	46.321697467	8.501026694	59	3	18134	4224	good
2098491	5385	5	58.203969884	0.8815879535	37	3	2195	-3190	good
2099104	3849	1	23.808350445	6.7953456537	38	3	1435	-2414	bad
2099864	4385	4	49.995893224	5.1143052704	21	3	4349	-36	good
2103251	64245	4	21.796030116	3.8822724162	6	3	69339	5094	good
2105445	467	4	38.305270363	0.3997262149	24	3	2407	1940	good
2106124	3100	1	23.307323751	3.4551676934	45	3	6302	3202	bad
2107453	9491	5	25.639972621	1.8151950719	17	3	9136	-355	good
2108422	4449	4	55.082819986	2.5297741273	60	3	16275	11826	good
2110913	15449	1	52.369609856	2.2176591376	24	3	10132	-5317	bad
2112104	13746	4	43.501711157	6.2313483915	119	3	18199	4453	good
2112440	76516	1	53.73853525	1.9219712526	31	3	120444	43928	bad
2112799	161086	1	42.984257358	6.0616016427	104	3	17076	-144010	bad
2112885	4805	1	71.392197125	3.3045859001	9	3	3626	-1179	bad
2115155	18092	1	20.722792608	2.3709787817	16	3	10214	-7878	bad
2116130	4383	4	33.174537988	4.7693360712	30	3	9386	5003	good
2116433	22229	2	35.518138261	0.3915126626	33	3	8097	-14132	bad
2118026	2479	5	60.1724846	2.3134839151	153	3	1391	-1088	good
2121454	7594	5	19.611225188	3.1567419576	31	3	4580	-3014	good
